price,bedrooms,sqft_lot,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,bathroomsx4,floorsx2
382000.0,3,4840,0,0,3,8,1360,0,1936,98126,8,3
475000.0,3,25157,0,0,3,7,1870,0,1978,98014,7,4
355000.0,3,4790,0,0,4,7,1370,0,1982,98034,6,4
410000.0,4,9000,0,0,5,7,1700,0,1972,98034,10,2
450000.0,4,5008,0,0,3,6,980,980,1900,98144,8,2
529100.0,2,6528,0,0,4,7,1290,0,1941,98115,4,3
452500.0,4,6454,0,0,3,7,2460,0,2006,98065,10,4
245000.0,4,8000,0,0,3,7,1040,540,1967,98003,8,2
610000.0,4,15899,0,3,3,9,2410,0,1990,98074,10,4
363500.0,4,9702,0,0,5,7,1090,1090,1962,98178,7,2
510000.0,3,12630,0,0,4,8,1230,0,1969,98052,11,2
650000.0,4,28298,0,0,3,8,2630,0,1996,98053,10,4
290000.0,4,9015,0,0,4,7,2050,0,1973,98058,10,4
170000.0,3,6750,0,0,2,6,790,0,1944,98178,4,2
510000.0,2,5280,0,0,3,6,1070,0,1900,98122,4,2
316000.0,4,7379,0,0,3,8,2320,0,1987,98003,10,4
690000.0,4,13463,0,0,4,9,2670,0,1989,98029,10,4
199950.0,2,5200,0,0,5,5,700,0,1952,98056,4,2
207000.0,3,7740,0,0,3,6,860,0,1960,98178,4,2
449950.0,4,8400,0,0,4,8,3490,0,1976,98058,9,3
537000.0,3,10050,0,0,5,7,1550,0,1957,98008,7,2
838400.0,4,9525,0,0,4,9,2620,0,1974,98040,10,5
225000.0,2,4758,0,0,3,6,720,0,1947,98126,4,2
329900.0,3,5198,0,0,4,7,1380,0,1982,98106,8,2
282500.0,4,34925,0,0,4,6,1170,0,1942,98065,4,2
229950.0,3,11960,0,0,4,7,1170,0,1969,98042,7,2
500000.0,2,12059,0,0,3,7,1270,360,1947,98125,4,2
495000.0,3,6557,0,0,3,8,1890,0,1967,98125,7,2
149500.0,3,9450,0,0,4,7,1010,0,1959,98198,4,2
726000.0,3,10033,0,0,4,8,1420,620,1974,98005,10,2
317000.0,3,8925,0,0,5,7,1270,0,1955,98056,4,2
360000.0,4,6740,0,0,3,8,2580,0,1999,98058,12,4
570000.0,4,6738,0,0,3,8,2290,0,1996,98029,10,4
320000.0,4,5000,0,0,3,8,3490,0,2003,98042,10,4
320000.0,3,30185,0,0,3,7,1510,0,1976,98058,7,3
268000.0,5,4564,0,0,3,7,2400,0,2004,98042,10,4
191000.0,2,3400,0,0,5,6,900,0,1905,98108,4,2
400000.0,2,7440,0,0,4,7,910,360,1949,98126,4,2
515000.0,2,5000,0,0,5,7,1050,0,1907,98107,4,2
610000.0,4,9010,0,0,3,9,2950,0,2004,98065,10,4
538000.0,2,3060,0,0,3,7,1060,790,1929,98115,7,2
432000.0,3,4036,0,0,4,7,1970,0,2003,98065,10,4
335000.0,4,8592,0,0,3,8,2400,0,1978,98055,9,4
302000.0,5,8642,0,0,5,7,2060,300,1926,98133,7,3
787500.0,4,9382,0,0,3,7,1080,500,1963,98039,7,2
420000.0,3,7055,0,0,5,8,1520,270,1937,98133,4,2
535000.0,3,6634,0,0,3,8,1970,0,1989,98029,10,4
310000.0,3,6771,0,0,3,7,1230,550,1990,98106,10,2
242500.0,3,1905,0,0,3,7,1550,0,2005,98055,7,4
235000.0,3,7153,0,0,5,6,1270,0,1949,98055,4,2
598780.0,4,12160,0,0,4,7,1520,1520,1963,98007,9,2
433200.0,3,16200,0,0,3,8,2075,0,2002,98045,10,4
343000.0,2,9920,0,0,5,6,700,410,1942,98056,4,2
145000.0,2,8125,0,0,3,6,800,0,1964,98033,4,2
599950.0,3,7910,0,0,3,7,1680,0,1949,98146,4,2
870000.0,4,11000,0,0,3,9,1560,1220,1964,98004,7,2
323000.0,4,9083,0,0,4,7,2000,0,1992,98038,11,4
727000.0,4,9703,0,0,3,9,3150,0,2001,98075,12,4
450000.0,4,12204,0,0,3,7,1270,470,1961,98155,7,2
400000.0,3,23100,0,0,3,7,1510,1460,1967,98072,10,2
599000.0,3,23100,0,0,3,7,1510,1460,1967,98072,10,2
165000.0,3,19200,0,0,4,5,1150,0,1908,98001,4,2
229000.0,2,7408,0,0,3,6,830,360,1941,98168,4,2
930000.0,3,4446,0,0,3,9,2450,500,2001,98116,13,4
542000.0,3,15985,0,0,3,8,1540,450,1964,98007,10,2
214000.0,3,9147,0,0,4,6,1020,0,1900,98010,4,2
718000.0,3,7200,0,0,3,8,2070,0,2001,98033,10,4
349000.0,3,1002,0,0,3,8,1430,0,2002,98103,10,6
305000.0,3,8000,0,0,3,7,2030,0,1997,98031,10,4
498000.0,3,2640,0,0,4,7,1620,0,1900,98122,10,4
737000.0,3,7800,0,2,3,9,2300,0,1997,98052,10,4
339950.0,3,34041,0,0,3,8,1840,550,1984,98042,10,2
249000.0,3,7673,0,0,3,7,940,500,1982,98031,9,2
370000.0,2,5525,0,0,2,6,910,0,1910,98126,4,2
725000.0,3,12262,0,0,4,7,1550,0,1964,98040,8,2
310000.0,4,8100,0,0,4,7,1310,750,1988,98198,11,2
315000.0,4,9163,0,0,3,8,1880,0,1981,98058,9,4
435000.0,3,12744,0,0,5,7,2360,0,1964,98059,8,4
350000.0,3,10800,0,0,4,7,1300,670,1979,98056,7,2
240000.0,3,7800,0,0,3,7,1040,0,1948,98055,4,2
410000.0,3,3750,0,0,3,7,1420,0,1987,98116,9,4
430000.0,4,5249,0,0,3,7,2290,0,2003,98059,11,4
446000.0,4,8375,0,0,3,7,1020,510,1974,98034,10,2
240000.0,3,9760,0,0,5,7,1360,0,1984,98045,6,3
215150.0,3,4770,0,0,4,6,920,0,1969,98042,4,2
319950.0,2,5824,0,2,5,7,1070,0,1949,98178,4,2
385000.0,3,9912,0,0,3,8,1590,0,2000,98070,8,4
280000.0,3,6700,0,0,3,8,1600,0,1991,98042,10,4
399950.0,3,7300,0,0,3,7,1040,470,1974,98034,10,2
132500.0,3,10500,0,0,3,7,1080,0,1967,98001,4,2
399950.0,2,2856,0,0,4,7,930,400,1916,98126,3,2
290000.0,2,6800,0,0,3,7,850,0,1948,98133,4,2
860000.0,5,8592,0,0,4,8,1290,670,1958,98004,9,2
245000.0,4,7200,0,0,3,7,1400,130,1948,98178,4,3
255000.0,3,7980,0,0,3,7,1320,0,1956,98178,6,2
310000.0,4,7200,0,0,3,7,2320,0,1976,98155,12,4
299000.0,3,8100,0,0,3,7,960,0,1955,98155,4,2
575000.0,4,5508,0,0,4,8,2040,0,1996,98029,10,4
284000.0,3,8214,0,0,3,7,1080,0,1944,98133,4,2
840000.0,3,4800,0,0,4,8,1090,930,1926,98115,7,2
442573.0,3,7567,0,0,3,7,1290,490,1980,98034,7,2
560000.0,3,7028,0,0,3,8,1140,0,1931,98115,4,2
485000.0,3,4160,0,0,4,7,1010,600,1917,98136,8,2
472500.0,4,8536,0,0,4,7,1440,0,1961,98033,7,2
398000.0,3,16001,0,0,4,7,1890,0,1950,98011,7,3
340000.0,3,6000,0,0,3,8,2240,0,2003,98059,10,4
380000.0,2,4000,0,0,3,6,760,0,1910,98108,4,3
235000.0,3,6173,0,0,3,6,780,240,1948,98168,4,2
400000.0,3,9900,0,0,3,7,1330,0,1956,98034,6,2
582000.0,5,12335,0,0,4,8,1590,1190,1968,98006,10,2
209000.0,2,6120,0,0,3,6,1070,0,1962,98168,4,2
335000.0,5,7700,0,0,4,7,1670,990,1962,98058,12,3
285950.0,2,7120,0,0,5,6,710,0,1942,98146,4,2
645000.0,5,52476,0,0,4,8,3340,0,1975,98027,9,4
312000.0,2,7500,0,0,4,7,1160,0,1916,98014,4,3
663000.0,3,59677,0,0,3,7,1580,1260,1967,98075,9,2
443950.0,3,36000,0,0,3,6,2000,0,1946,98056,7,2
315000.0,3,5750,0,0,3,7,1060,0,1981,98126,8,2
302200.0,4,10396,0,0,3,7,1730,0,1964,98058,6,2
770000.0,3,2658,0,3,4,9,2190,0,1979,98033,10,4
374950.0,4,8160,0,0,3,8,1660,0,1974,98058,7,2
330000.0,3,7557,0,0,3,9,2210,0,1989,98023,10,4
230000.0,2,7020,0,0,4,6,570,300,1942,98106,4,2
967000.0,4,7250,0,0,3,9,3100,0,2010,98115,10,4
536500.0,4,3515,0,2,3,8,1470,0,2000,98144,10,4
626000.0,3,4240,0,0,4,7,860,180,1924,98117,4,2
334009.0,4,9305,0,0,4,6,1650,0,1960,98034,8,2
429000.0,2,5000,0,0,2,7,1010,0,1924,98107,4,2
326000.0,5,6342,0,0,3,8,2166,0,2013,98042,11,4
310000.0,5,5000,0,0,3,7,1100,780,1997,98106,12,2
525000.0,4,7680,0,0,4,7,1130,1130,1947,98177,8,2
350000.0,3,4400,0,0,3,7,2010,0,1986,98055,9,3
936000.0,4,8897,0,0,3,10,3330,0,2001,98074,10,4
226000.0,3,7200,0,0,3,7,1030,490,1954,98166,4,2
1250000.0,5,4798,0,0,3,10,2700,810,2008,98105,14,4
329932.0,3,5040,0,0,3,7,1100,360,1971,98133,6,2
539000.0,3,5040,0,0,3,7,1100,360,1971,98133,6,2
275000.0,3,7700,0,0,4,8,1650,0,1977,98023,7,2
590000.0,4,35010,0,2,3,9,2660,0,1993,98045,10,4
782000.0,4,24604,0,0,3,10,3510,0,1997,98053,10,4
575000.0,4,9603,0,0,3,8,2120,0,1985,98027,10,4
509000.0,3,9315,0,0,3,7,1780,0,1996,98133,9,4
290000.0,4,13300,0,0,4,7,1200,800,1968,98001,10,2
305240.0,3,9000,0,0,3,7,1300,0,1956,98133,4,2
555000.0,3,4976,0,2,4,8,1680,500,1930,98126,8,3
317000.0,3,8228,0,0,3,7,1390,400,1980,98058,8,2
430000.0,3,5040,0,0,3,8,1910,0,1971,98074,8,3
850000.0,2,4144,0,4,4,7,900,900,1962,98116,6,2
469000.0,3,10659,0,0,3,7,1660,960,1976,98155,9,2
327200.0,2,8425,0,0,4,6,1440,0,1942,98168,8,2
835000.0,3,12523,1,4,4,8,1600,1190,1977,98198,12,4
360000.0,4,13445,0,0,3,8,2340,0,1990,98042,10,4
372000.0,4,8658,0,0,3,8,2070,0,1999,98178,10,4
453000.0,3,11484,0,0,4,7,2160,0,1968,98034,4,3
275000.0,2,11317,0,0,5,7,1090,1000,1931,98188,7,2
475000.0,4,7260,0,0,4,7,2040,0,1963,98133,10,4
310000.0,4,9720,0,0,3,7,1400,550,1986,98031,11,2
173000.0,4,8460,0,0,5,7,1200,0,1957,98188,8,2
345000.0,3,1489,0,0,3,8,1360,0,2007,98126,10,4
436000.0,3,10200,0,0,3,8,1300,200,1955,98177,6,2
244500.0,2,14500,0,0,3,6,650,0,1939,98168,7,2
206000.0,3,9800,0,0,4,7,1140,0,1968,98001,7,2
890000.0,4,9158,0,0,3,9,2930,0,2005,98052,10,4
329950.0,4,8874,0,0,3,8,2140,0,1986,98092,9,4
440000.0,3,19747,0,0,3,7,1150,800,1979,98072,7,2
395000.0,4,8117,0,0,3,7,1460,450,1975,98072,7,2
305000.0,3,5150,0,0,5,6,820,0,1918,98118,4,2
160000.0,3,8682,0,0,3,7,1160,310,1985,98003,9,2
269000.0,3,8682,0,0,3,7,1160,310,1985,98003,9,2
169500.0,3,10023,0,0,3,6,1060,0,1962,98023,4,2
690500.0,4,8920,0,0,3,8,3130,0,2014,98155,11,4
245560.0,2,9693,0,0,3,7,1260,0,1957,98177,6,2
345000.0,4,13498,0,0,3,8,2200,0,1987,98023,11,4
383000.0,4,19607,0,2,4,8,1290,1290,1958,98056,7,2
388500.0,3,944,0,0,3,8,1050,300,2007,98144,9,4
250000.0,3,8548,0,0,3,7,1350,0,1985,98003,7,2
455500.0,3,19000,0,0,4,9,1650,640,1973,98042,7,2
672000.0,3,8573,0,0,4,7,1220,0,1954,98004,4,2
487000.0,3,12632,0,0,3,7,1430,0,1959,98008,7,2
291375.0,4,6233,0,0,3,7,2220,0,2001,98059,10,4
225000.0,3,15850,0,0,3,7,1490,0,1946,98133,4,2
519950.0,5,10200,0,0,4,7,2440,0,1974,98075,14,4
250000.0,3,8400,0,0,4,8,2070,0,1990,98002,10,4
614950.0,3,2400,0,0,5,7,1500,0,1900,98119,4,3
599500.0,4,10260,0,0,4,7,2020,0,1984,98052,9,4
625000.0,4,13660,0,3,3,8,2190,0,1952,98177,6,2
248500.0,2,10064,0,0,4,7,780,0,1958,98168,4,2
469950.0,5,4200,0,0,4,6,1090,130,1921,98105,8,2
525000.0,3,10956,0,0,4,8,1840,0,1970,98033,6,2
787500.0,2,6928,0,3,4,8,1810,580,1949,98146,10,4
310000.0,2,5379,0,0,3,6,750,0,1919,98118,4,2
280000.0,5,7919,0,0,3,7,1110,1000,1966,98118,8,2
200000.0,4,42966,0,0,4,6,1020,0,1922,98072,4,3
490000.0,3,7363,0,0,3,9,3080,0,2006,98055,10,4
146000.0,3,4770,0,0,3,6,900,0,1969,98023,4,2
242500.0,3,7380,0,0,3,6,940,0,1959,98058,4,2
324950.0,3,7288,0,0,3,7,1040,0,1959,98125,4,2
231500.0,2,7615,0,0,4,6,1000,0,1943,98056,4,2
300000.0,3,9827,0,0,3,8,2080,0,1989,98023,10,4
545000.0,4,50595,0,0,3,9,2500,0,1997,98045,10,4
350000.0,3,8583,0,0,5,6,1050,0,1955,98133,4,2
467100.0,3,8645,0,0,3,7,1190,430,1973,98052,7,2
180000.0,3,8500,0,0,3,7,1610,0,1959,98032,4,3
749000.0,4,5000,0,0,4,8,2130,0,1920,98144,6,4
245000.0,3,11593,0,0,3,7,1460,0,1989,98023,10,4
260000.0,5,7350,0,0,5,7,1600,0,1962,98031,4,2
490000.0,3,2940,0,0,3,7,1730,0,1985,98117,12,6
565000.0,4,4602,0,0,3,8,2280,0,2003,98075,10,4
330000.0,4,7490,0,0,3,8,2430,0,1983,98058,9,4
295000.0,3,7575,0,0,4,7,1380,0,1963,98056,4,2
725000.0,3,6000,0,0,4,7,1790,0,1903,98115,6,3
1140000.0,4,10602,0,0,3,10,3370,0,1999,98007,10,4
680000.0,3,6300,0,0,3,8,1710,1210,1956,98177,9,2
490000.0,2,9300,0,0,4,7,1090,1090,1947,98177,4,2
635000.0,3,6985,0,0,4,7,1200,280,1926,98117,7,3
330000.0,4,8098,0,0,3,8,2440,0,1983,98023,9,4
270000.0,3,1189,0,0,3,7,1080,270,2007,98106,10,4
340000.0,3,3716,0,0,3,7,1970,0,1997,98056,9,4
413252.0,3,3960,0,0,3,7,1110,0,1951,98117,3,2
600000.0,4,5803,0,0,3,9,2950,0,2007,98028,11,4
726888.0,5,7261,0,0,3,9,2970,0,1999,98075,12,4
285000.0,2,6400,0,0,4,6,720,0,1943,98126,4,2
365000.0,2,5680,0,0,4,6,770,0,1929,98117,4,2
295000.0,4,7200,0,0,3,7,1650,0,1964,98133,8,2
460000.0,3,7350,0,0,3,7,1170,450,1969,98034,9,2
230000.0,3,10588,0,0,3,7,1510,0,1947,98198,6,3
337000.0,3,6109,0,0,5,7,1070,0,1951,98125,4,2
300000.0,3,6300,0,0,3,7,1010,0,1957,98133,4,2
360000.0,4,5500,0,0,3,8,2000,0,2003,98038,10,4
585000.0,3,10839,0,0,3,8,2060,0,1987,98029,10,4
182700.0,3,6650,0,0,3,7,1240,500,1978,98023,9,2
305000.0,3,6650,0,0,3,7,1240,500,1978,98023,9,2
309950.0,3,7838,0,0,3,7,1880,0,1994,98055,10,4
550000.0,3,12527,0,0,3,7,960,0,1972,98033,4,2
825000.0,3,26413,0,3,3,11,2670,610,1985,98074,10,2
998500.0,2,4400,0,0,4,8,1570,0,1914,98122,4,3
644500.0,4,5342,0,0,3,8,2990,0,2004,98074,10,4
320000.0,3,8636,0,0,5,7,1250,0,1968,98059,8,2
266950.0,3,4803,0,0,3,7,1920,0,2005,98042,10,4
633100.0,4,33305,0,0,3,9,2470,0,1993,98053,10,4
395000.0,2,6700,0,0,3,7,960,0,1951,98103,4,2
259250.0,3,5904,0,0,3,6,940,0,1947,98103,4,2
300000.0,3,5000,0,0,4,6,1260,0,1968,98014,4,2
435000.0,3,8491,0,0,3,8,1240,500,1958,98177,9,2
500000.0,4,15000,0,0,4,7,1690,940,1976,98072,11,2
402000.0,4,5481,0,0,3,8,1430,1000,1953,98108,7,2
580000.0,2,5000,0,2,4,7,1220,0,1938,98103,6,2
570000.0,3,40392,0,0,3,9,1390,1190,1986,98072,7,2
174950.0,2,6000,0,0,3,6,730,0,1950,98198,4,2
300000.0,2,3001,0,0,3,6,760,0,1913,98144,4,2
435000.0,3,6988,0,0,3,7,1600,140,1950,98133,6,2
840000.0,4,8405,0,0,3,10,3420,0,2000,98074,10,4
469000.0,5,7543,0,0,3,7,1140,1100,1966,98177,10,2
870000.0,4,3600,0,0,4,8,1920,0,1907,98119,7,4
532000.0,4,7029,0,0,4,7,1430,590,1979,98052,7,2
455000.0,4,11400,0,0,3,7,1280,600,1955,98177,6,2
201000.0,3,25277,0,0,5,5,1010,0,1961,98019,4,2
445500.0,2,6670,0,0,3,6,720,670,1941,98115,7,2
475000.0,3,11502,0,0,4,7,1230,0,1984,98052,8,2
590000.0,4,29013,0,0,3,10,2940,0,1992,98077,10,4
565000.0,4,8296,0,0,3,7,2190,0,1935,98136,6,4
375000.0,3,7740,0,0,3,7,1130,540,1974,98126,10,2
255000.0,3,8528,0,0,4,7,1240,0,1967,98058,6,2
315000.0,5,14800,0,0,3,6,1760,90,1937,98168,7,3
496600.0,4,8400,0,0,4,8,1350,670,1961,98006,9,2
380000.0,3,4800,0,0,3,7,1020,0,1944,98118,4,2
338950.0,3,22496,0,0,4,7,1610,0,1974,98042,7,2
542500.0,5,42500,0,0,3,8,1530,1200,1989,98027,14,2
739000.0,5,5000,0,0,4,7,1620,1220,1913,98144,10,2
549000.0,4,3060,0,0,4,7,1290,0,1906,98103,7,4
252000.0,3,7881,0,0,4,7,1190,480,1977,98031,9,2
735000.0,4,5100,0,0,5,7,1450,1010,1909,98115,7,3
270000.0,4,8063,0,0,4,7,1660,0,1978,98198,10,2
155000.0,2,43056,0,0,3,5,1010,0,1990,98014,4,3
469000.0,4,5624,0,0,3,7,1520,720,1961,98108,10,2
305000.0,4,5250,0,0,5,7,2340,0,1965,98118,9,4
675000.0,3,4500,0,0,5,7,960,960,1924,98107,7,2
931000.0,3,6600,0,0,4,8,1560,900,1929,98109,10,3
385000.0,3,11398,0,0,3,8,1470,0,1950,98155,4,2
815000.0,3,12442,0,0,3,9,3400,0,2001,98075,10,4
531000.0,3,8390,0,0,3,7,1910,0,1979,98034,9,2
386500.0,4,3600,0,0,4,6,700,700,1901,98144,4,2
475580.0,3,11085,0,0,3,8,1520,0,1983,98074,7,2
358000.0,2,5077,0,0,3,6,930,0,1939,98133,4,2
677500.0,5,4730,0,0,3,8,1810,530,1918,98116,4,4
868500.0,3,3942,0,0,3,10,2920,0,2008,98056,10,6
599380.0,3,7350,0,0,4,7,1270,0,1967,98005,7,2
712000.0,4,11960,0,0,3,10,2450,0,1979,98074,9,2
350000.0,5,7620,0,0,3,7,1180,200,1955,98106,7,2
875000.0,4,6000,0,0,3,8,1400,1120,1921,98103,8,2
365000.0,3,7350,0,0,3,8,2290,0,1988,98058,9,4
452000.0,4,6150,0,0,3,6,850,810,1945,98126,8,2
915000.0,3,9750,0,0,5,7,1400,1400,1957,98004,11,2
482500.0,3,3068,0,0,3,7,1690,0,2005,98053,10,4
425000.0,3,7200,0,0,4,7,1180,0,1949,98133,4,3
460000.0,2,4160,0,0,5,6,790,600,1916,98105,7,2
666570.0,4,7400,0,0,5,7,1620,700,1913,98118,8,3
390000.0,3,32112,0,0,4,8,1740,530,1980,98042,9,2
650000.0,4,8215,0,0,4,7,1500,1140,1966,98008,7,2
305000.0,3,8487,0,0,3,7,1680,0,1993,98022,8,2
250000.0,3,8100,0,0,3,6,990,0,1949,98146,4,2
438800.0,4,4432,0,0,3,9,2770,0,2004,98058,10,4
290000.0,2,5650,0,0,5,6,950,0,1943,98118,4,2
324950.0,4,4800,0,0,4,7,1290,870,1929,98055,8,4
453000.0,3,1838,0,0,4,7,1270,380,1991,98107,10,4
556000.0,3,4005,0,0,4,7,1160,640,1929,98117,4,3
315000.0,3,11135,0,0,3,8,1660,0,1971,98045,8,2
445830.0,3,5449,0,0,3,8,1870,0,2003,98011,10,4
1260000.0,3,3960,0,4,3,10,2760,460,1991,98116,14,4
287200.0,3,19966,0,0,4,7,1090,760,1992,98038,12,2
525000.0,4,6360,0,0,3,7,1290,290,1945,98115,6,3
381000.0,3,18246,0,0,4,7,1510,1190,1967,98059,7,2
360000.0,3,7020,0,0,4,7,1020,0,1953,98155,7,3
619000.0,5,2932,0,0,3,8,2950,0,2004,98144,14,6
402000.0,2,5100,0,0,5,7,710,0,1905,98117,4,2
549950.0,3,8690,0,0,3,8,1430,650,1974,98166,10,2
300000.0,4,7440,0,0,3,7,1180,1180,1955,98178,8,2
510000.0,3,1012,0,0,3,8,1320,0,2009,98117,12,6
319950.0,3,9907,0,0,3,8,1980,0,1991,98022,10,4
381000.0,4,6003,0,0,3,8,2130,0,2003,98058,10,4
256900.0,3,3951,0,0,3,7,1720,0,1992,98031,10,4
346000.0,5,30456,0,0,4,7,1350,440,1964,98030,4,2
465000.0,2,1222,0,0,3,7,1340,50,2009,98052,9,6
545000.0,3,9975,0,0,3,8,1500,400,1973,98027,8,2
516000.0,2,3090,0,0,4,7,910,730,1925,98115,7,2
550000.0,4,5100,0,0,4,8,1440,1260,1968,98136,10,2
339950.0,4,7150,0,0,4,7,2200,0,1990,98042,9,4
417000.0,3,8514,0,0,4,7,1310,0,1953,98133,4,2
906000.0,4,5000,0,3,3,8,1480,1000,1951,98105,10,2
980000.0,4,9800,0,0,4,9,3010,0,1973,98040,9,4
555000.0,4,5079,0,0,3,9,2450,0,2001,98056,10,4
468000.0,2,7029,0,0,4,7,1250,0,1986,98033,7,2
430000.0,4,16020,0,0,5,8,2010,0,1962,98059,10,3
730100.0,4,14300,0,0,3,9,3120,0,2003,98027,10,4
219000.0,4,7944,0,0,3,7,1370,0,1961,98198,6,3
570000.0,3,11953,0,0,3,9,2420,0,1990,98074,10,2
262500.0,4,7036,0,0,3,7,1060,440,1979,98032,11,2
525000.0,5,9216,0,0,3,8,2630,0,2003,98019,10,4
520000.0,2,3880,0,0,4,6,950,0,1919,98117,4,2
417400.0,3,12285,0,0,4,8,2680,0,1970,98055,12,2
320000.0,3,7400,0,2,4,7,1270,0,1956,98056,4,2
255000.0,3,8100,0,0,3,7,960,0,1955,98155,4,2
260000.0,4,6671,0,0,3,7,1990,0,1989,98023,10,4
394000.0,3,7930,0,0,4,6,1150,300,1923,98126,4,2
575000.0,4,27441,0,0,3,8,2280,0,1996,98072,10,4
1250000.0,4,7200,0,2,3,8,1750,80,1923,98112,9,4
385000.0,3,7800,0,0,3,7,1260,390,1969,98011,9,2
637000.0,4,5000,0,0,3,8,1110,600,1979,98115,10,2
485000.0,5,9900,0,0,3,7,1050,370,1964,98008,6,2
315275.0,3,8040,0,0,3,7,960,480,1951,98125,7,2
252500.0,2,8710,0,0,3,7,1280,0,1967,98058,6,2
240000.0,2,24319,0,0,3,7,1320,0,1966,98027,4,2
790000.0,4,12760,0,0,4,7,1760,800,1949,98115,10,2
310000.0,3,7830,0,0,3,7,1480,0,1952,98133,4,2
1250000.0,4,20240,0,4,4,10,2960,0,1985,98146,10,4
425000.0,2,5038,0,0,5,7,740,420,1942,98126,4,2
548000.0,3,4099,0,0,3,8,2110,0,2001,98072,10,4
379880.0,3,14054,0,0,4,7,1130,520,1986,98027,10,2
530000.0,3,9906,0,0,3,8,1950,0,1988,98074,10,4
435000.0,3,4000,0,2,3,7,1270,0,1928,98126,4,3
540000.0,3,62290,0,0,3,7,1300,0,1983,98053,7,2
425000.0,3,10209,0,0,3,7,1290,500,1967,98072,9,2
490000.0,3,7266,0,0,3,8,1930,0,2005,98125,10,4
220000.0,4,6000,0,0,3,6,1200,0,1923,98106,4,3
540000.0,4,3784,0,0,3,8,2050,0,2001,98034,10,4
670000.0,3,6195,0,0,3,7,1410,300,1946,98105,4,2
667500.0,3,20423,0,0,3,9,2130,0,1953,98004,7,2
585000.0,3,2197,0,0,3,8,1260,440,2010,98116,14,4
225000.0,3,12500,0,0,4,6,1390,0,1976,98014,6,2
375000.0,3,9877,0,0,3,7,1230,0,1954,98006,4,2
335000.0,3,8847,0,0,4,7,1490,0,1967,98177,8,2
680000.0,5,15815,0,0,3,8,1990,450,2014,98155,13,4
600000.0,3,4800,0,0,3,6,970,0,1950,98112,4,2
161000.0,4,8043,0,0,3,7,850,850,1954,98168,8,2
220000.0,4,8043,0,0,3,7,850,850,1954,98168,8,2
420000.0,3,5000,0,0,3,8,1720,0,1932,98019,7,3
710000.0,3,2250,0,0,3,7,1400,0,1909,98119,4,3
626000.0,4,7221,0,0,4,8,1570,1000,1958,98117,10,2
279500.0,3,8040,0,0,4,7,1200,0,1959,98146,6,2
325000.0,2,5000,0,0,3,7,1080,0,1954,98106,4,2
380000.0,4,7980,0,0,4,8,1860,0,1966,98058,9,2
470000.0,4,9820,0,0,4,8,1220,930,1979,98011,11,2
363000.0,4,12142,0,0,3,8,2250,0,1986,98058,12,4
245000.0,4,7700,0,0,3,7,2050,0,1977,98023,9,4
525000.0,3,3520,0,0,3,7,1010,0,1902,98102,4,2
658500.0,4,5000,0,0,3,7,1400,500,1963,98199,9,2
680000.0,2,8442,0,4,4,7,920,100,1941,98136,4,2
835000.0,4,16025,0,0,4,10,3390,0,1987,98077,8,4
595000.0,4,2175,0,0,3,8,1680,310,2005,98107,10,4
419000.0,4,4980,0,0,3,9,3190,0,2005,98038,10,4
198900.0,2,18700,0,0,4,7,1210,0,1940,98042,4,2
500000.0,3,4368,0,0,3,8,1610,540,1998,98074,14,4
575000.0,4,8100,0,0,4,9,1620,820,1960,98177,7,2
324950.0,2,1516,0,0,3,8,1230,0,2000,98125,6,6
259000.0,3,7980,0,0,4,7,2740,0,1964,98168,10,4
551000.0,2,9604,0,0,3,9,2260,0,1990,98011,8,2
488000.0,2,5125,0,0,3,7,1000,0,1942,98103,6,2
635000.0,4,46173,0,0,4,8,2350,0,1980,98053,9,4
395000.0,3,8938,0,0,3,9,2300,0,1989,98031,10,4
370000.0,3,8287,0,0,4,7,1440,0,1928,98155,4,3
675000.0,4,5000,0,0,5,7,1710,1070,1919,98116,12,3
402000.0,3,6825,0,0,3,7,1200,0,1954,98133,4,2
825000.0,3,24192,0,0,4,10,3040,0,1987,98034,11,4
455000.0,5,3000,0,0,3,6,1510,0,1983,98122,8,4
265000.0,3,6527,0,0,3,8,1780,0,1989,98092,10,4
713500.0,5,9163,0,0,4,8,1520,1400,1976,98006,11,2
240000.0,3,12670,0,0,4,7,1550,0,1962,98056,4,2
243800.0,3,27760,0,0,4,6,1140,0,1981,98027,4,2
543000.0,2,3864,0,0,4,8,940,0,1918,98103,4,2
1010000.0,3,7500,0,0,3,10,2160,0,1982,98112,9,4
625000.0,4,17008,0,0,4,8,2470,0,1979,98075,9,4
459950.0,4,6567,0,0,3,9,2800,0,2006,98038,10,4
370000.0,4,39704,0,0,3,9,2420,0,1985,98038,11,2
150000.0,4,7254,0,0,3,6,1460,0,1959,98178,8,2
683500.0,3,5756,0,0,3,7,1640,180,1946,98119,6,3
499950.0,3,2208,0,0,3,8,1040,480,2007,98119,10,4
255000.0,2,9967,0,0,3,6,940,380,1919,98108,4,2
279000.0,3,7779,0,0,3,7,1920,0,1989,98031,10,4
910000.0,5,5096,0,0,3,10,2640,0,2009,98115,12,4
699000.0,4,7945,0,0,3,9,2650,0,2006,98125,10,4
248000.0,3,8800,0,0,4,6,1090,330,1981,98030,4,2
429000.0,3,37950,0,0,4,7,1090,450,1959,98001,4,2
